0.736624715037985	0.505441762061689	-1
0.710664940067149	0.565036631059077	-1
0.105334934681613	0.0688958474954688	1
0.958604467785189	0.163903075968651	1
0.423692880085245	0.510518780134503	-1
0.560113444003007	0.541539257161068	-1
0.0987827711110292	0.510035921566810	-1
0.483117658218534	0.121916607907219	-1
0.153624763543921	0.155749536131136	1
0.516202663397852	0.581805167787555	-1
0.796666886923888	0.974733516778378	1
0.576595567775278	0.529638235684598	-1
0.0668739600414979	0.288370830577306	1
0.248482422458477	0.196208702050257	1
0.908679436157011	0.215372962839834	1
0.889508473776880	0.437663408267884	-1
0.989806158451988	0.566949720723725	-1
0.613864765292363	0.281023091147718	-1
0.601346094254829	0.220444812720516	-1
0.797794327789756	0.172017444134905	1
0.610446566439828	0.0164175672011078	-1
0.377238680708853	0.516333711494218	-1
0.174646608490432	0.00241617154466800	1
0.0599142046576271	0.556002444329214	-1
0.152352644680710	0.555734261592874	-1
0.383418588028833	0.0737322218387670	-1
0.0130838670143263	0.396909231442454	-1
0.965373531078622	0.772204095857510	1
0.955603653434116	0.403069134364186	-1
0.0289597177906955	0.523322004017897	-1
0.397178806733152	0.392486014299919	-1
0.277810016828821	0.0670251061505053	1
0.780453305213959	0.764309893976534	1
0.445664016649587	0.568529722597222	-1
0.0573122580666343	0.614462640111386	-1
0.0479943403138646	0.588870389932447	-1
0.530814875588139	0.616628568319131	-1
0.766768060920667	0.239777320188078	1
0.614629194324132	0.791083701519205	-1
0.932432882611420	0.705646703447523	1
0.781576747911696	0.737876332989012	1
0.754902740907117	0.138417771899920	1
0.521981259694099	0.738517570539967	-1
0.511238454761319	0.564721516396457	-1
0.982569292670047	0.933614703164219	1
0.0859194848713005	0.852757845924034	1
0.985284229676402	0.167237727486248	1
0.611872176798615	0.0795688618013785	-1
0.0112204544432973	0.561003764484810	-1
0.768551517768436	0.459041822382362	-1
0.217346748370756	0.434114442662507	-1
0.397321397395443	0.0307028759373024	-1
0.262563873189216	0.442408672873009	-1
0.0786386197013217	0.467066509078016	-1
0.220119743646035	0.0103843695834612	1
0.484985012265265	0.593550306259397	-1
0.839009167320221	0.825934109059497	1
0.413152066815883	0.915917389447592	-1
0.402175572445444	0.267353022363131	-1
0.952686925216141	0.296017020496328	1
0.133750202136955	0.725831812093107	1
0.922773421317134	0.620868096152535	-1
0.487524639007083	0.376115038002208	-1
0.505692448683919	0.630671595427571	-1
0.00462576058235187	0.517286751502090	-1
0.779639443833603	0.871254226954330	1
0.792456860497627	0.557544888630403	-1
0.837900449095441	0.0286139199897849	1
0.0814341000567961	0.785588440622026	1
0.806140569013718	0.290904144706537	1
0.134776995255468	0.0571833459536408	1
0.934828315776462	0.882603065978140	1
0.614780026596316	0.164070518293558	-1
0.421772808948130	0.383200669584051	-1
0.485250739926732	0.912867761114875	-1
0.117262739217962	0.388772495378266	-1
0.869881663339071	0.791000739337585	1
0.531433268122008	0.726212306605527	-1
0.0251555091550247	0.175196358724433	1
0.248355247547984	0.103216090863034	1
0.723680484135885	0.817545422415790	1
0.432381178248802	0.980096005521268	-1
0.261450582796841	0.751684027310974	1
0.189409062205332	0.909740845132271	1
0.214478014236663	0.608514994465511	-1
0.494894581780918	0.459201368511990	-1
0.0330008321070456	0.0459135121001140	1
0.372624260801018	0.599667817530127	-1
0.274706538681146	0.818052364315487	1
0.264398923042338	0.223082381266260	1
0.744515378801041	0.732903459782046	1
0.803084003209930	0.972098144006049	1
0.772142838783120	0.492736572862743	-1
0.927245445494015	0.0949827963051177	1
0.0620185847052662	0.239078277853282	1
0.725694886449768	0.868830407975705	1
0.846529403285658	0.623984052109870	-1
0.842396744786328	0.271247940839793	1
0.0489188877887211	0.0319739703791037	1
0.758804444178936	0.869332459866006	1
0.874429094310285	0.985421807575469	1
0.518499669460245	0.532953449447278	-1
0.453945205687372	0.378596783996379	-1
0.179503067177272	0.783771696788792	1
0.847399457231030	0.914090332273794	1
0.523596071921231	0.911044080151820	-1
0.232703629297068	0.119121720497745	1
0.903273904045203	0.0348276901679443	1
0.541256965347780	0.904506728914642	-1
0.0986849735350523	0.930740878431636	1
0.857083631354171	0.589996197292355	-1
0.0427379691775538	0.0564480697228618	1
0.142041748351223	0.882159502849003	1
0.217497649793840	0.849515591686605	1
0.777462074482948	0.568739721598088	-1
0.0253237781112557	0.0676049985569037	1
0.833779609211363	0.383213141254040	-1
0.788561803113904	0.522327510379150	-1
0.879659663407538	0.496759262274967	-1
0.545244062198411	0.0167762123929304	-1
0.898888853484247	0.264058568502416	1
0.0994934710882014	0.141901125095577	1
0.0909392916770990	0.0329705520921767	1
0.0342393324478790	0.289313823959527	1
0.166065758635189	0.163104474956854	1
0.998078594941955	0.988978670224991	1
0.415485201282559	0.131302381093545	-1
0.754333384396180	0.467299577319128	-1
0.912260083517071	0.873564922067754	1
0.204717068840118	0.272825045041050	1
0.0728788179522709	0.0808910056328515	1
0.587200686173216	0.186345829527341	-1
0.542486621082793	0.760009352669009	-1
0.450019731881968	0.517449306261014	-1
0.162550180480761	0.701595048422459	1
0.764920733957713	0.0450741995339383	1
0.983300332487826	0.890251371223444	1
0.827703375396012	0.164873006449157	1
0.881132801236475	0.502564483126831	-1
0.0704502775610348	0.531819449418421	-1
0.477865346178079	0.624002538761107	-1
0.738754794315637	0.964568497332221	1
0.733736908889774	0.569174194009442	-1
0.816245277273153	0.577671953284539	-1
0.533480060855814	0.937487785255635	-1
0.560833396451542	0.0615602129472785	-1
0.550755647407727	0.0993981036500629	-1
0.0211027090790837	0.608668865394413	-1
0.736771212947088	0.804352282814979	1
0.833971738754734	0.0323153708239287	1
0.836319659472614	0.521932951398231	-1
0.0331203679365166	0.297647950773702	1
0.0949251782848999	0.597717356281389	-1
0.850908008566850	0.0615488767878051	1
0.522199819493933	0.891163811880989	-1
0.0163664557099252	0.953334131435845	1
0.129177156602223	0.180876206379909	1
0.593174705169208	0.0735452478789160	-1
0.721787369280583	0.988031740772864	1
0.0370252216352661	0.427905968422523	-1
0.176169340389678	0.758982402109534	1
0.232436637070023	0.923166041275947	1
0.715012793230278	0.872115748653451	1
0.770586055243288	0.963364612210939	1
0.589379482134796	0.296760292740772	-1
0.872938787294150	0.710038697628770	1
0.453991393466129	0.901097787084415	-1
0.983929045970749	0.874200675667437	1
0.259961416761581	0.828601315190104	1
0.596743802050488	0.906135806383649	-1
0.279328899198392	0.627932504498251	-1
0.279209912723788	0.572596077361343	-1
0.811281073479239	0.508221529990653	-1
0.0762412206020542	0.864826598284171	1
0.369372693937438	0.140238369386772	-1
0.958330989384955	0.592993758427694	-1
0.993734842237702	0.513366628422572	-1
0.425572267672731	0.244619914485927	-1
0.433152991325934	0.973505625311446	-1
0.769975273230104	0.110501844372499	1
0.755700280867839	0.514626474410192	-1
0.992393933214707	0.481052599317722	-1
0.203073406455532	0.0681718734048383	1
0.375416971500507	0.388843144123239	-1
0.708670176429508	0.805203215911553	1
0.163497946989236	0.786655637028361	1
0.809012249269781	0.411976393369852	-1
0.218956897703679	0.798066760618606	1
0.461998204135960	0.587479338035421	-1
0.505193068431357	0.826819924987296	-1
0.0275111118604425	0.489147408087510	-1
0.613717258420128	0.284127022809931	-1
0.423611963323757	0.265970544306739	-1
0.290784581891318	0.538556461892072	-1
0.430515440480443	0.990674779912060	-1
0.550274236761594	0.769157985149629	-1
0.122461045504512	0.586098077748050	-1
0.130425046892518	0.790853258887403	1
0.228788197941979	0.548924856413875	-1
0.106923399897953	0.0764199308439892	1
0.0930371793283046	0.474316534660652	-1
0.188572905742624	0.849727496009202	1
0.541482588423314	0.236797569892631	-1
0.521406921805295	0.541488542065278	-1
0.941816575794057	0.368907202722624	-1
0.718557554852410	0.769036947395334	1
0.248357586426725	0.967452915231563	1
0.802128402172876	0.193194442421816	1
0.761633821857509	0.0910558747253021	1
0.906653800098843	0.958343792715846	1
0.947949684175439	0.208140010076906	1
0.0885159840496630	0.894842939476145	1
0.421534513752630	0.504160043115009	-1
0.367533367605065	0.562223438049246	-1
0.852528590674442	0.789344549208544	1
0.0538531199528909	0.220180026909679	1
0.999067042162430	0.0760419419301047	1
0.415017360884189	0.0821856780218047	-1
0.104579559223633	0.855495581104989	1
0.589612224609026	0.474297337651695	-1
0.376575715029282	0.460043815587336	-1
0.700369541067379	0.574061870053921	-1
0.242934140773795	0.842825235947153	1
0.742119399006556	0.0758215274604790	1
0.492794046122532	0.432499273480823	-1
0.287567318795898	0.0460720460262015	1
0.429843610108470	0.426622732841337	-1
0.478112808942906	0.615571878010216	-1
0.931920013137550	0.243014654438024	1
0.836229736161115	0.844716599733770	1
0.289975682550938	0.882797388089926	1
0.958075003433249	0.928256135074519	1
0.723048334319942	0.562633753754441	-1
0.523249843961214	0.770146814816446	-1
0.0527687033779026	0.507220197392055	-1
0.960015357080117	0.612585159631817	-1
0.0654667561872731	0.0839054419965696	1
0.979136144491202	0.714107751355513	1
0.294845030689414	0.298378969306807	1
0.949908846358517	0.233191378279156	1
0.000904598853058602	0.282018317157157	1
0.878455437823958	0.250563730437850	1
0.850536754283391	0.123544643414438	1
0.0983301033742745	0.278390762063330	1
0.628119103521096	0.247568333666930	-1
0.400416696744513	0.568767474783378	-1
0.928052430831459	0.0513477287859975	1
0.880605659457452	0.823165874217522	1
0.619080856675795	0.0369454469815478	-1
0.893940761512517	0.267170720746628	1
0.00412487501082448	0.625757474800833	-1
0.0904526895660369	0.712340670978157	1
0.595820023228063	0.275834584707883	-1
0.299312727255091	0.996084814349018	1
0.179546536444424	0.132322364847183	1
0.283340135314643	0.897559900103480	1
0.135854835001849	0.237941500948258	1
0.563495506068162	0.0670901057522987	-1
0.856053421517863	0.989005563991414	1
0.0304084344485077	0.212024554796666	1
0.850323862718259	0.287534636449249	1
0.232800489509599	0.504589313925345	-1
0.754936468225829	0.630568334005913	-1
0.0563904328316007	0.393183301418052	-1
0.184121151982000	0.130033528591493	1
0.994602559989464	0.0702381847159612	1
0.516699703376944	0.0453836694078820	-1
0.538151013594407	0.553927958731331	-1
0.271513995624893	0.890816186871401	1
0.378256980450822	0.585793736675153	-1
0.512146572773542	0.531545942369249	-1
0.468933678773109	0.407506672042408	-1
0.154167158186831	0.261374692222157	1
0.215126080518626	0.609210277533585	-1
0.606139166231606	0.759272640614699	-1
0.182345124911953	0.233894078246413	1
0.867691456244425	0.288725339203068	1
0.527718104582934	0.0226978341164412	-1
0.974537629655931	0.291437156684378	1
0.607605310564352	0.607601700563822	-1
0.776487807153511	0.756167923596292	1
0.0634819601111457	0.884363551511168	1
0.591157019335551	0.895502691537010	-1
0.899757533231990	0.0780761008444534	1
0.509787994008690	0.525871135885568	-1
0.532834785649560	0.0451454253907682	-1
0.798575636163701	0.796612607887417	1
0.463057825671424	0.235507341550144	-1
0.557317047715037	0.267437572186468	-1
0.743033643725929	0.142383823921751	1
0.514321677398306	0.193852082297026	-1
0.120782358492523	0.833385561052224	1
0.268086670460766	0.745104264516339	1
0.924859012550818	0.743854537613791	1
0.589397306346545	0.265942319270568	-1
0.539223418736590	0.113418325852813	-1
0.937265264691391	0.0489807128052342	1
0.255628958293643	0.276119578046616	1
0.557116139480797	0.626700986549613	-1
0.738684886893027	0.574108017616169	-1
0.139705895038490	0.409374043617392	-1
0.973488582318938	0.284313720327795	1
0.424539768316478	0.834082705105683	-1
0.0762116456896338	0.757351681107466	1
0.107926188231594	0.865907887445865	1
0.972241315159768	0.416934669908416	-1
0.570353339236255	0.742513517841662	-1
0.483824883183887	0.0699354873125953	-1
0.245756858601072	0.735625776527833	1
0.960137140827273	0.871374928352472	1
